activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300TKFZR4QBNE5D40,99999,NC,37039,37039930605,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,2,31,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,12,2,1,2,2,NA,2,1,1,1,1,NA,53,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,6,,,,,10,,,,2025,8.89,66900,101,806,1212,22
2022,549300TKFZR4QBNE5D40,22180,NC,37093,37093970401,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,3,1,1,2,2,2,165000.0,100.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,165000,2,1,1,1,1,NA,43,50%-60%,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,1,,,,3507,65.24,66400,66,983,1640,34
2022,549300TKFZR4QBNE5D40,11700,NC,37115,37115010100,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,1,31,1,2,2,2,355000.0,88.835,6.25,1.569,2,16669.82,NA,13381.2,6316.2,,372,NA,NA,2,1,2,2,395000,2,1,1,1,1,NA,85,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2785,7.29,80300,63,889,1827,36
2022,549300TKFZR4QBNE5D40,34820,NC,37019,37019020602,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,4,0,2,1,31,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,94,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5618,26.97,77500,109,1673,2382,22
2022,549300TKFZR4QBNE5D40,34820,NC,37019,37019020603,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,265000.0,96.487,4.625,1.353,2,21331.87,NA,12635.7,6991.95,,372,NA,NA,2,1,2,2,265000,2,1,1,1,1,NA,54,48,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3325,33.62,77500,82,848,1419,21
2022,549300TKFZR4QBNE5D40,99999,NC,37047,37047930100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,2,31,1,2,2,2,255000.0,94.0,5.375,0.923,2,19432.06,NA,12265.82,5164.82,,372,NA,NA,2,1,2,2,275000,1,1,3,5,1,NA,61,39,2,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,1,,,,,10,,,,3892,49.13,66900,92,1305,2016,40
2022,549300TKFZR4QBNE5D40,39580,NC,37069,37069060301,C,FSA/RHS:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,4,1,1,2,2,2,195000.0,77.668,5.0,0.623,2,14359.64,NA,9510.15,4515.61,,372,NA,NA,2,1,2,2,255000,2,1,1,1,1,NA,75,30%-<36%,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5514,47.52,110100,64,1159,2027,47
2022,549300TKFZR4QBNE5D40,20500,NC,37037,37037020600,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,32,1,2,2,2,105000.0,58.333,4.25,1.418,2,8441.43,NA,3492.56,1602.56,,360,NA,NA,2,2,2,2,185000,2,1,1,1,1,NA,49,36,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,1,,,,,10,,,,5199,27.29,92900,67,1625,2323,37
2022,549300TKFZR4QBNE5D40,99999,NC,37099,37099950400,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,175000.0,85.0,4.375,0.95,2,11358.28,NA,7145.31,2843.94,,372,NA,NA,2,1,2,2,205000,2,1,1,1,1,NA,32,49,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4335,17.67,66900,123,1164,2196,42
2022,549300TKFZR4QBNE5D40,15500,NC,37001,37001021803,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,2,2,2,245000.0,75.478,5.625,0.957,2,18181.18,NA,10267.94,4822.94,,372,NA,NA,2,1,2,2,315000,2,1,1,1,1,NA,61,37,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,3042,13.15,78200,90,990,1260,32
2022,549300TKFZR4QBNE5D40,99999,NC,37123,37123960401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,84,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,35-44,65-74,No,Yes,1,1,6,,,,,10,,,,1975,54.58,66900,85,626,1153,46
2022,549300TKFZR4QBNE5D40,16740,NC,37109,37109070800,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,1,32,1,2,2,2,105000.0,59.242,4.0,1.801,2,4311.08,NA,2149.19,259.19,,120,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,32,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,6249,31.59,91700,68,1936,2911,30
2022,549300TKFZR4QBNE5D40,34820,NC,37019,37019020601,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Race Not Available,Male,4,0,2,1,31,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,82,NA,9,9,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4698,31.06,77500,81,1366,2372,29
2022,549300TKFZR4QBNE5D40,99999,NC,37125,37125950503,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,3,32,1,2,2,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,1,1,3,5,1,NA,90,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3098,24.82,66900,148,815,1206,29
2022,549300TKFZR4QBNE5D40,22180,NC,37051,37051002504,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,4,1,1,2,2,2,215000.0,101.01,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,90,50%-60%,2,10,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,4,,,,,1,,,,8292,58.01,66400,135,1668,2823,29
2022,549300TKFZR4QBNE5D40,99999,NC,37181,37181960400,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,4,1,1,2,2,2,155000.0,96.645,6.5,0.695,2,8497.25,NA,4629.89,2739.89,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,58,36,2,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,65-74,55-64,Yes,No,1,1,4,,,,,10,,,,4226,49.55,66900,124,971,1531,46
2022,549300TKFZR4QBNE5D40,34820,NC,37019,37019020312,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,185000.0,85.395,7.25,0.972,2,11425.39,NA,8316.0,3672.0,,372,NA,NA,2,1,2,2,215000,2,1,1,1,1,NA,67,49,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,55-64,No,Yes,1,1,1,,,,,10,,,,1101,22.62,77500,98,484,692,16
2022,549300TKFZR4QBNE5D40,11700,NC,37087,37087920101,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,61,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,3811,7.85,80300,79,1204,2424,28
2022,549300TKFZR4QBNE5D40,99999,NC,37175,37175960302,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,215000.0,88.608,6.75,1.264,2,16962.15,NA,9313.5,4273.5,,372,NA,NA,2,1,2,2,235000,2,1,1,1,1,NA,58,38,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,1,,,,,10,,,,3539,11.87,66900,115,1314,1898,49
2022,549300TKFZR4QBNE5D40,99999,NC,37125,37125950403,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,146,NA,9,9,2,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,6,,,,,10,,,,2345,31.98,66900,121,648,1024,37
2022,549300TKFZR4QBNE5D40,99999,NC,37125,37125950201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,255000.0,91.902,6.5,0.954,2,12183.21,NA,9804.29,4113.36,,372,NA,NA,2,1,2,2,275000,1,1,3,5,1,NA,233,<20%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2369,45.5,66900,76,730,1247,48
2022,549300TKFZR4QBNE5D40,11700,NC,37021,37021003205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,285000.0,67.213,6.875,0.28,2,12993.96,NA,10500.0,5740.0,,372,NA,NA,2,1,2,2,425000,1,1,3,5,1,NA,183,<20%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,1,1,1,,,,,10,,,,1705,7.74,80300,92,416,1063,42
2022,549300TKFZR4QBNE5D40,99999,NC,37099,37099950400,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Race Not Available,Joint,1,71,2,2,1,1,2,2,2,215000.0,91.997,6.75,1.48,2,16639.92,NA,8948.3,4235.96,,372,NA,NA,2,1,2,2,225000,2,1,1,1,1,NA,65,47,3,3,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,<25,25-34,No,No,1,1,1,,,,,10,,,,4335,17.67,66900,123,1164,2196,42
2022,549300TKFZR4QBNE5D40,11700,NC,37089,37089930301,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Joint,1,71,2,2,1,1,2,2,2,265000.0,96.5,7.25,1.756,2,18540.35,NA,10998.09,5243.26,,372,NA,NA,2,1,2,2,265000,2,1,1,1,1,NA,87,38,1,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,4089,31.5,80300,73,956,1484,19
2022,549300TKFZR4QBNE5D40,11700,NC,37021,37021003203,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,2,2,2,185000.0,83.699,7.25,1.535,2,14552.52,NA,6655.72,2062.72,,372,NA,NA,2,1,2,2,215000,2,1,1,1,1,NA,63,44,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,45-54,No,No,1,1,1,,,,,10,,,,6096,16.29,80300,96,1538,2227,24
2022,549300TKFZR4QBNE5D40,99999,NC,37165,37165010102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,165000.0,96.5,7.25,1.935,2,10700.16,NA,4949.55,3059.55,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,113,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5031,54.18,66900,80,763,1916,43
2022,549300TKFZR4QBNE5D40,11700,NC,37021,37021001402,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Joint,Joint,4,0,2,2,31,1,2,2,2,195000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,80,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2442,57.25,80300,52,671,1123,41
2022,549300TKFZR4QBNE5D40,11700,NC,37021,37021002402,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,265000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,265000,2,1,1,1,1,NA,92,30%-<36%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,4,,,,5660,21.96,80300,92,1103,1892,27
2022,549300TKFZR4QBNE5D40,99999,NC,37161,37161960201,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,4,0,2,2,31,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,63,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,>74,No,Yes,1,1,6,,,,,10,,,,4184,11.07,66900,89,1435,2326,34
2022,549300TKFZR4QBNE5D40,34820,NC,37019,37019020107,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,2,1,1,2,2,2,315000.0,96.5,6.75,1.083,2,15509.37,NA,7388.57,5498.57,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,75,49,1,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,2769,39.69,77500,101,845,1195,19
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085071402,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,59,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,11784,49.86,66400,95,982,3389,18
2022,549300TKFZR4QBNE5D40,99999,NC,37165,37165010101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,1,71,2,2,1,1,2,2,2,205000.0,96.5,6.875,1.64,2,14133.34,NA,8126.61,6236.61,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,70,38,2,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3529,38.37,66900,120,969,1348,42
2022,549300TKFZR4QBNE5D40,22180,NC,37051,37051002701,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,195000.0,100.0,7.25,1.103,2,7497.88,NA,5665.7,3975.7,,360,NA,NA,2,2,2,2,195000,2,1,1,1,1,NA,79,36,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2914,30.4,66400,101,841,1052,34
2022,549300TKFZR4QBNE5D40,11700,NC,37087,37087920702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,255000.0,95.48,6.125,1.504,2,14269.41,NA,7038.98,5148.98,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,69,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,1789,10.45,80300,101,698,1835,27
2022,549300TKFZR4QBNE5D40,99999,NC,37017,37017950200,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Male,1,71,2,3,1,1,2,2,2,295000.0,99.876,7.375,0.819,2,14754.83,NA,11950.68,5501.25,,372,NA,NA,2,1,2,2,295000,2,1,1,1,1,NA,85,50%-60%,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2734,51.5,66900,83,1008,1612,30
2022,549300TKFZR4QBNE5D40,99999,NC,37155,37155960101,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,235000.0,96.5,7.25,1.612,2,14124.89,NA,6165.45,511.36,,372,NA,NA,2,1,2,2,235000,2,1,1,1,1,NA,61,50%-60%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3859,68.33,66900,73,936,1485,29
2022,549300TKFZR4QBNE5D40,99999,NC,37043,37043950202,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,2,2,2,185000.0,93.581,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,195000,2,1,1,1,1,NA,119,43,1,2,2,,,,,2,,,,,2,3,5,,,,,5,,,,,2,3,2,2,2,3,25-34,55-64,No,No,1,1,1,,,,,3,,,,3173,10.43,66900,60,711,1679,34
2022,549300TKFZR4QBNE5D40,24780,NC,37147,37147001302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,82,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,65-74,35-44,Yes,No,1,1,6,,,,,10,,,,5900,47.83,72200,98,2094,2404,22
2022,549300TKFZR4QBNE5D40,24660,NC,37157,37157040101,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,295000.0,89.415,5.5,1.139,2,23208.88,NA,15041.36,8870.55,,372,NA,NA,2,1,2,2,325000,2,1,1,1,1,NA,79,49,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3934,20.74,70300,85,1318,1901,41
2022,549300TKFZR4QBNE5D40,11700,NC,37021,37021001200,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,2,31,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,66,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5381,20.01,80300,104,988,2140,58
2022,549300TKFZR4QBNE5D40,20500,NC,37145,37145920300,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,225000.0,96.5,7.25,1.84,2,17769.94,NA,9701.82,4497.04,,372,NA,NA,2,1,2,2,225000,2,1,1,1,1,NA,53,50%-60%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6168,52.84,92900,72,1460,2880,55
2022,549300TKFZR4QBNE5D40,39580,NC,37183,37183052811,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,1,71,2,2,1,1,2,2,2,275000.0,96.5,7.25,1.593,2,17334.34,NA,10137.84,8247.84,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,121,49,2,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,8517,90.33,110100,49,1967,2613,24
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085071402,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,American Indian or Alaska Native,Male,4,0,2,3,1,1,2,2,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,125,NA,9,9,1,11,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,11784,49.86,66400,95,982,3389,18
2022,549300TKFZR4QBNE5D40,99999,NC,37043,37043950201,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,225000.0,80.046,7.25,1.591,2,18351.26,NA,10474.24,4545.26,,372,NA,NA,2,1,2,2,275000,2,1,1,1,1,NA,69,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,2405,11.02,66900,93,1137,1690,31
2022,549300TKFZR4QBNE5D40,11700,NC,37087,37087920101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,1,1,3,5,1,NA,107,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3811,7.85,80300,79,1204,2424,28
2022,549300TKFZR4QBNE5D40,20500,NC,37135,37135010902,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,4,0,2,3,31,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,68,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,6584,40.07,92900,84,1687,2337,28
2022,549300TKFZR4QBNE5D40,39580,NC,37101,37101040204,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Joint,Black or African American,Joint,4,0,2,2,1,1,2,2,2,345000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,81,NA,9,9,2,,,,,14,,,,,2,2,3,,,,,1,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,6,,,,,10,,,,4645,45.9,110100,114,1250,1573,28
2022,549300TKFZR4QBNE5D40,99999,NC,37125,37125951200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,71,2,1,31,1,2,2,2,305000.0,95.0,7.25,1.273,2,13536.82,NA,11020.0,6080.0,,372,NA,NA,2,1,2,2,325000,1,1,3,5,1,NA,160,39,2,2,2,,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,1,,,,,10,,,,4802,40.92,66900,119,1449,2213,35
2022,549300TKFZR4QBNE5D40,99999,NC,37033,37033930500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,135000.0,95.0,5.75,0.575,2,8143.43,NA,5550.11,3660.11,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,51,20%-<30%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,<25,No,No,1,1,1,,,,,10,,,,3675,31.46,66900,107,1292,1755,35
2022,549300TKFZR4QBNE5D40,11700,NC,37087,37087920202,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,235000.0,76.299,6.875,0.59,2,13072.3,NA,10115.0,4700.0,,372,NA,NA,2,1,2,2,305000,2,1,1,1,1,NA,99,30%-<36%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5239,8.88,80300,92,1780,2514,48
