activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZGZ9WQMJLEPH17,99999,NY,36011,36011041102,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,235000.0,69.32,3.625,0.808,3,4537.45,NA,1987.5,,,360,NA,NA,2,2,2,2,335000,2,2,1,1,1,NA,453,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,1531,14.5,76700,118,462,766,54
2022,549300ZGZ9WQMJLEPH17,27060,NY,36109,36109001500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,1025000.0,80.0,2.91,-0.116,2,6464.0,NA,1850.0,,,360,NA,NA,2,2,2,2,1275000,1,1,3,5,1,NA,827,41,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,6321,28.51,100300,120,1404,2044,32
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007013800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,105000.0,107.09,3.125,0.282,2,3739.54,NA,900.0,,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,32,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,5,,,,,10,,,,3463,21.31,76400,86,1116,1508,74
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055005400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,32,1,2,2,2,165000.0,80.0,3.25,0.455,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,70,49,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,3655,74.91,91200,73,955,1659,0
2022,549300ZGZ9WQMJLEPH17,46540,NY,36043,36043010201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,135000.0,96.5,4.0,1.525,2,5890.2,NA,1250.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,53,36,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,3,,,,,10,,,,3258,9.33,82400,77,1208,1599,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029009900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,1,1,1,2,2,2,165000.0,90.0,4.0,0.468,2,5346.75,NA,1400.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,33,45,1,10,2,,,,,5,,,,,1,4,2,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3775,19.34,87700,75,1012,1550,71
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029010805,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,195000.0,97.0,4.375,0.858,2,3487.95,NA,1400.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,63,47,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5036,7.17,87700,83,1558,2023,48
2022,549300ZGZ9WQMJLEPH17,99999,NY,36009,36009960600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,135000.0,97.0,6.125,0.688,2,4551.06,NA,2589.11,989.11,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,80,42,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,3372,7.27,76700,88,1111,1851,47
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067012400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,165000.0,93.0,3.5,0.085,2,3195.45,NA,900.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,67,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,5,,,,,10,,,,4379,12.58,91100,108,1424,1554,54
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067012000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,2,1,1,2,2,2,235000.0,99.5,3.75,1.725,2,7603.5,NA,1200.0,,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,95,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,5476,8.53,91100,81,1995,2490,51
2022,549300ZGZ9WQMJLEPH17,99999,NY,36017,36017970300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,175000.0,80.0,3.875,0.089,2,4726.0,NA,2720.0,1320.0,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,98,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,3932,10.12,76700,105,857,1716,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,215000.0,90.0,3.25,0.402,2,3487.95,NA,1400.0,,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,54,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,5370,5.87,87700,111,1615,2003,47
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055013505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,125000.0,90.0,3.125,0.342,2,3257.95,NA,1400.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,39,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3777,27.91,91200,96,936,1503,46
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007012501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,125000.0,80.0,2.25,0.188,2,4503.95,NA,2680.0,1280.0,,180,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,34,44,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,2543,9.56,76400,80,1254,1542,38
2022,549300ZGZ9WQMJLEPH17,40380,NY,36117,36117020302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,195000.0,95.0,5.25,0.348,2,3493.95,NA,1400.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,92,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5372,9.34,91200,112,1832,2058,33
2022,549300ZGZ9WQMJLEPH17,40380,NY,36069,36069050204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,165000.0,94.29,3.25,0.142,2,3180.45,NA,900.0,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,48,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,5,,,,,10,,,,3168,7.39,91200,99,1176,1306,45
2022,549300ZGZ9WQMJLEPH17,40380,NY,36073,36073040500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,135000.0,90.0,3.125,0.926,2,5949.62,NA,1579.67,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,47,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,2610,20.15,91200,51,680,1178,0
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055006700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,6,2,2,1,1,2,2,2,165000.0,99.5,3.75,1.745,2,6156.6,NA,1200.0,,2500.0,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,46,40,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,2875,85.6,91200,69,609,1066,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029013501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,295000.0,90.0,4.125,0.269,2,3804.95,NA,1400.0,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,138,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,7309,6.31,87700,150,1945,2094,38
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029007304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,355000.0,95.0,3.25,0.287,2,3926.95,NA,1400.0,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,155,41,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,6283,13.19,87700,166,1920,2217,29
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029015003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,115000.0,97.0,4.5,0.807,2,3245.95,NA,1400.0,,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,52,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3281,6,87700,102,1166,1487,56
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029007903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,165000.0,95.0,3.5,0.522,2,3405.95,NA,1400.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,64,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,3348,10.36,87700,98,1200,1333,64
2022,549300ZGZ9WQMJLEPH17,99999,NY,36035,36035970300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,135000.0,36.65,5.5,0.484,3,4169.95,NA,1400.0,,,360,NA,NA,2,2,2,2,375000,1,2,3,5,1,NA,245,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,3657,10.23,76700,90,1185,1896,42
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063023402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,145000.0,72.78,7.0,1.124,2,4286.95,NA,2300.0,700.0,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,64,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4211,9.45,87700,122,1733,1922,46
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029007901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,285000.0,80.0,4.0,0.255,2,3788.95,NA,1400.0,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,130,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,3025,15.64,87700,109,905,978,58
2022,549300ZGZ9WQMJLEPH17,99999,NY,36097,36097950100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,305000.0,85.71,4.125,0.96,2,11462.33,NA,3539.38,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,85,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,4895,6.93,76700,99,1657,2715,55
2022,549300ZGZ9WQMJLEPH17,40380,NY,36117,36117021200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,2,1,1,2,2,2,125000.0,96.5,3.25,1.247,2,5758.99,NA,1715.78,,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,84,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,4533,23.85,91200,82,1048,1676,73
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055011402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,155000.0,75.0,3.125,0.058,3,2991.95,NA,1400.0,,300.0,360,NA,NA,2,2,2,2,205000,1,2,3,5,1,NA,89,47,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,3550,10.31,91200,101,1568,1627,60
2022,549300ZGZ9WQMJLEPH17,13780,NY,36107,36107020200,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,2,0,2,2,32,1,2,2,2,135000.0,80.0,5.625,1.537,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,165000,2,1,1,1,1,NA,45,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,5149,9.13,76400,106,1637,2690,47
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,6,2,1,1,1,2,2,2,105000.0,105.83,3.0,0.107,2,2928.45,NA,900.0,,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,34,39,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,5,,,,,10,,,,4092,39.25,76400,54,667,1543,73
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091062200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,185000.0,96.5,5.25,1.294,2,7217.34,NA,1250.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,2,NA,41,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,3,,,,,10,,,,3117,12.99,106000,93,472,1178,64
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029008001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,195000.0,80.0,5.75,0.523,2,3487.95,NA,1400.0,,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,51,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,5598,21.63,87700,114,1681,2230,65
2022,549300ZGZ9WQMJLEPH17,99999,NY,36101,36101962301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,6,2,1,1,1,2,2,2,145000.0,90.0,3.5,0.485,2,3302.95,NA,1400.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,52,41,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,5257,25.41,76700,185,1552,1705,30
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,215000.0,80.0,2.5,0.254,2,3019.95,NA,1400.0,,,180,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,114,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,<25,No,No,1,1,2,,,,,10,,,,5370,5.87,87700,111,1615,2003,47
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007013600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,105000.0,103.08,3.0,0.091,2,3024.65,NA,900.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,31,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,5,,,,,10,,,,3928,24.82,76400,84,721,1330,0
2022,549300ZGZ9WQMJLEPH17,35004,NY,36103,36103158606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,6,2,1,1,1,2,2,2,335000.0,79.9,5.5,0.006,2,5750.51,NA,1400.0,,584.4,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,115,20%-<30%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,4996,28.9,146400,108,1258,1509,55
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063022803,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,155000.0,90.0,3.25,0.454,3,3295.95,NA,1400.0,,,360,NA,NA,2,2,2,2,165000,1,2,3,5,1,NA,107,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,3499,6.23,87700,134,1362,1536,48
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029009107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,6,2,1,1,1,2,2,2,225000.0,93.04,2.875,-0.123,2,3208.45,NA,900.0,,82.5,360,NA,NA,2,2,2,2,275000,1,1,3,5,2,NA,43,40,1,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,5,,,,,10,,,,6150,39.61,87700,74,1110,2094,46
2022,549300ZGZ9WQMJLEPH17,46540,NY,36065,36065021302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,85000.0,95.0,3.75,0.617,2,3308.95,NA,1400.0,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,2,NA,50,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4807,36.41,82400,72,1227,1964,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029013701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,1,2,2,2,235000.0,95.0,5.875,-0.079,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,95,36,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,6368,7.98,87700,122,1952,2538,52
2022,549300ZGZ9WQMJLEPH17,99999,NY,36013,36013036700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,155000.0,80.0,3.25,0.267,2,3348.95,NA,1400.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,62,45,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,2,,,,,10,,,,4382,4.5,76700,99,1191,1786,51
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067013701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,6,2,1,1,1,2,2,2,125000.0,80.0,3.125,0.144,2,3661.95,NA,1710.0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,63,20%-<30%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,4510,22.82,91100,101,1475,1747,63
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055008801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,105000.0,96.5,5.125,0.966,2,5450.58,NA,1450.0,,500.0,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,33,43,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,6004,73.77,91200,48,1095,2259,68
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,125000.0,69.65,3.75,NA,3,3360.95,NA,1400.0,,,360,NA,NA,2,2,2,2,185000,1,3,3,5,1,NA,55,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,2435,45.75,87700,80,818,1126,69
2022,549300ZGZ9WQMJLEPH17,99999,NY,36003,36003950401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,185000.0,96.5,4.25,1.512,2,6443.14,NA,1250.0,,2906.38,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,91,50%-60%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,1647,5.28,76700,95,520,1056,43
2022,549300ZGZ9WQMJLEPH17,40380,NY,36069,36069050402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,185000.0,95.0,4.0,0.608,2,3440.95,NA,1400.0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,79,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3343,8.41,91200,78,1073,1301,68
2022,549300ZGZ9WQMJLEPH17,10580,NY,36001,36001001804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,6,2,1,1,1,2,2,2,245000.0,96.81,6.125,1.14,2,4078.95,NA,1400.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,84,43,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3473,25.86,106000,108,1396,1575,52
2022,549300ZGZ9WQMJLEPH17,46540,NY,36065,36065022100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,75000.0,110.59,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,45,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,5,,,,,4,,,,2537,18.84,82400,81,1060,1341,71
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029012001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,125000.0,50.0,3.0,-0.04,2,3499.95,NA,1400.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,56,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4677,9.07,87700,122,1669,1817,60
